InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Total Price
536401,21907,I'M ON HOLIDAY METAL SIGN,2,01-12-2010 11:21,2.1,15862,United Kingdom,4.2
536401,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,1,01-12-2010 11:21,2.1,15862,United Kingdom,2.1
536401,21122,SET/10 PINK POLKADOT PARTY CANDLES,1,01-12-2010 11:21,1.25,15862,United Kingdom,1.25
536401,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,1,01-12-2010 11:21,0.85,15862,United Kingdom,0.85
536401,22810,SET OF 6 T-LIGHTS SNOWMEN,1,01-12-2010 11:21,2.95,15862,United Kingdom,2.95
536401,22809,SET OF 6 T-LIGHTS SANTA,1,01-12-2010 11:21,2.95,15862,United Kingdom,2.95
536401,22435,SET OF 9 HEART SHAPED BALLOONS,2,01-12-2010 11:21,1.25,15862,United Kingdom,2.5
536401,20966,SANDWICH BATH SPONGE,3,01-12-2010 11:21,1.25,15862,United Kingdom,3.75
536401,20963,APPLE BATH SPONGE,1,01-12-2010 11:21,1.25,15862,United Kingdom,1.25
536401,20961,STRAWBERRY BATH SPONGE ,1,01-12-2010 11:21,1.25,15862,United Kingdom,1.25
536401,22068,BLACK PIRATE TREASURE CHEST,2,01-12-2010 11:21,1.65,15862,United Kingdom,3.3
536401,21743,STAR PORTABLE TABLE LIGHT ,2,01-12-2010 11:21,2.95,15862,United Kingdom,5.9
536401,21744,SNOWFLAKE PORTABLE TABLE LIGHT ,2,01-12-2010 11:21,2.95,15862,United Kingdom,5.9
536401,84709B,PINK OVAL JEWELLED MIRROR,1,01-12-2010 11:21,5.95,15862,United Kingdom,5.95
536401,21592,RETROSPOT CIGAR BOX MATCHES ,1,01-12-2010 11:21,1.25,15862,United Kingdom,1.25
536401,21587,COSY HOUR GIANT TUBE MATCHES,2,01-12-2010 11:21,2.55,15862,United Kingdom,5.1
536401,20992,JAZZ HEARTS PURSE NOTEBOOK,9,01-12-2010 11:21,0.85,15862,United Kingdom,7.65
536401,22804,CANDLEHOLDER PINK HANGING HEART,3,01-12-2010 11:21,2.95,15862,United Kingdom,8.85
536401,20749,ASSORTED COLOUR MINI CASES,1,01-12-2010 11:21,7.95,15862,United Kingdom,7.95
536401,22382,LUNCH BAG SPACEBOY DESIGN ,2,01-12-2010 11:21,1.65,15862,United Kingdom,3.3
536401,20726,LUNCH BAG WOODLAND,1,01-12-2010 11:21,1.65,15862,United Kingdom,1.65
536401,22384,LUNCH BAG PINK POLKADOT,1,01-12-2010 11:21,1.65,15862,United Kingdom,1.65
536401,22467,GUMBALL COAT RACK,5,01-12-2010 11:21,2.55,15862,United Kingdom,12.75
536401,84625C,BLUE NEW BAROQUE CANDLESTICK CANDLE,3,01-12-2010 11:21,2.95,15862,United Kingdom,8.85
536401,84625A,PINK NEW BAROQUECANDLESTICK CANDLE,3,01-12-2010 11:21,2.95,15862,United Kingdom,8.85
536401,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,9,01-12-2010 11:21,2.55,15862,United Kingdom,22.95
536401,22848,BREAD BIN DINER STYLE PINK,1,01-12-2010 11:21,16.95,15862,United Kingdom,16.95
536401,47570B,TEA TIME TABLE CLOTH,1,01-12-2010 11:21,10.65,15862,United Kingdom,10.65
536402,22837,HOT WATER BOTTLE BABUSHKA ,36,01-12-2010 11:22,4.25,15513,United Kingdom,153
536404,22297,HEART IVORY TRELLIS SMALL,24,01-12-2010 11:29,1.25,16218,United Kingdom,30
536404,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,12,01-12-2010 11:29,1.25,16218,United Kingdom,15
536404,22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,12,01-12-2010 11:29,1.25,16218,United Kingdom,15
536404,22805,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,12,01-12-2010 11:29,1.25,16218,United Kingdom,15
536404,21125,SET 6 FOOTBALL CELEBRATION CANDLES,12,01-12-2010 11:29,1.25,16218,United Kingdom,15
536404,21126,SET OF 6 GIRLS CELEBRATION CANDLES,12,01-12-2010 11:29,1.25,16218,United Kingdom,15
536404,85049C,ROMANTIC PINKS RIBBONS ,12,01-12-2010 11:29,1.25,16218,United Kingdom,15
536404,85049D,BRIGHT BLUES RIBBONS ,12,01-12-2010 11:29,1.25,16218,United Kingdom,15
536404,85049G,CHOCOLATE BOX RIBBONS ,12,01-12-2010 11:29,1.25,16218,United Kingdom,15
536404,21061,PARTY INVITES FOOTBALL,12,01-12-2010 11:29,0.85,16218,United Kingdom,10.2
536404,21063,PARTY INVITES JAZZ HEARTS,12,01-12-2010 11:29,0.85,16218,United Kingdom,10.2
536404,21062,PARTY INVITES SPACEMAN,12,01-12-2010 11:29,0.85,16218,United Kingdom,10.2
536404,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,01-12-2010 11:29,1.25,16218,United Kingdom,15
536404,84378,SET OF 3 HEART COOKIE CUTTERS,12,01-12-2010 11:29,1.25,16218,United Kingdom,15
536404,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,12,01-12-2010 11:29,2.1,16218,United Kingdom,25.2
536404,21213,PACK OF 72 SKULL CAKE CASES,24,01-12-2010 11:29,0.55,16218,United Kingdom,13.2
536404,22417,PACK OF 60 SPACEBOY CAKE CASES,24,01-12-2010 11:29,0.55,16218,United Kingdom,13.2
536404,84992,72 SWEETHEART FAIRY CAKE CASES,24,01-12-2010 11:29,0.55,16218,United Kingdom,13.2
536404,22383,LUNCH BAG SUKI  DESIGN ,10,01-12-2010 11:29,1.65,16218,United Kingdom,16.5
536404,20728,LUNCH BAG CARS BLUE,10,01-12-2010 11:29,1.65,16218,United Kingdom,16.5
536404,20727,LUNCH BAG  BLACK SKULL.,10,01-12-2010 11:29,1.65,16218,United Kingdom,16.5
536404,22296,HEART IVORY TRELLIS LARGE,24,01-12-2010 11:29,1.65,16218,United Kingdom,39.6
536405,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,128,01-12-2010 11:32,2.55,14045,United Kingdom,326.4
536408,22537,MAGIC DRAWING SLATE DINOSAUR,24,01-12-2010 11:41,0.42,14307,United Kingdom,10.08
536408,22533,MAGIC DRAWING SLATE BAKE A CAKE ,24,01-12-2010 11:41,0.42,14307,United Kingdom,10.08
536408,20982,12 PENCILS TALL TUBE SKULLS,12,01-12-2010 11:41,0.85,14307,United Kingdom,10.2
536408,21915,RED  HARMONICA IN BOX ,12,01-12-2010 11:41,1.25,14307,United Kingdom,15
536408,21914,BLUE HARMONICA IN BOX ,12,01-12-2010 11:41,1.25,14307,United Kingdom,15
536408,21544,SKULLS  WATER TRANSFER TATTOOS ,12,01-12-2010 11:41,0.85,14307,United Kingdom,10.2
536408,22813,PACK 3 BOXES BIRD PANNETONE ,12,01-12-2010 11:41,1.95,14307,United Kingdom,23.4
536408,84375,SET OF 20 KIDS COOKIE CUTTERS,12,01-12-2010 11:41,2.1,14307,United Kingdom,25.2
536408,22418,10 COLOUR SPACEBOY PEN,24,01-12-2010 11:41,0.85,14307,United Kingdom,20.4
536408,22178,VICTORIAN GLASS HANGING T-LIGHT,12,01-12-2010 11:41,1.25,14307,United Kingdom,15
536408,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,01-12-2010 11:41,0.95,14307,United Kingdom,11.4
536408,22465,HANGING METAL STAR LANTERN,12,01-12-2010 11:41,1.65,14307,United Kingdom,19.8
536408,84949,SILVER HANGING T-LIGHT HOLDER,6,01-12-2010 11:41,1.65,14307,United Kingdom,9.9
536408,20685,DOORMAT RED RETROSPOT,2,01-12-2010 11:41,7.95,14307,United Kingdom,15.9
536408,48194,DOORMAT HEARTS,2,01-12-2010 11:41,7.95,14307,United Kingdom,15.9
536408,22488,NATURAL SLATE RECTANGLE CHALKBOARD,12,01-12-2010 11:41,1.65,14307,United Kingdom,19.8
536408,22219,LOVEBIRD HANGING DECORATION WHITE ,12,01-12-2010 11:41,0.85,14307,United Kingdom,10.2
536408,22610,PENS ASSORTED FUNNY FACE,36,01-12-2010 11:41,0.85,14307,United Kingdom,30.6
536408,22716,CARD CIRCUS PARADE,12,01-12-2010 11:41,0.42,14307,United Kingdom,5.04
536408,22706,WRAP COWBOYS  ,25,01-12-2010 11:41,0.42,14307,United Kingdom,10.5
536408,22371,AIRLINE BAG VINTAGE TOKYO 78,4,01-12-2010 11:41,4.25,14307,United Kingdom,17
536408,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,01-12-2010 11:41,1.45,14307,United Kingdom,17.4
536408,16237,SLEEPING CAT ERASERS,30,01-12-2010 11:41,0.21,14307,United Kingdom,6.3
536408,22714,CARD BIRTHDAY COWBOY,12,01-12-2010 11:41,0.42,14307,United Kingdom,5.04
536408,22812,PACK 3 BOXES CHRISTMAS PANNETONE,12,01-12-2010 11:41,1.95,14307,United Kingdom,23.4
536408,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,6,01-12-2010 11:41,2.55,14307,United Kingdom,15.3
536408,22736,RIBBON REEL MAKING SNOWMEN ,10,01-12-2010 11:41,1.65,14307,United Kingdom,16.5
536408,22620,4 TRADITIONAL SPINNING TOPS,12,01-12-2010 11:41,1.25,14307,United Kingdom,15
536408,21705,BAG 500g SWIRLY MARBLES,12,01-12-2010 11:41,1.65,14307,United Kingdom,19.8
536409,90199C,5 STRAND GLASS NECKLACE CRYSTAL,3,01-12-2010 11:45,6.35,17908,United Kingdom,19.05
536409,22785,SQUARECUSHION COVER PINK UNION FLAG,1,01-12-2010 11:45,6.75,17908,United Kingdom,6.75
536409,22975,SPACEBOY CHILDRENS EGG CUP,1,01-12-2010 11:45,1.25,17908,United Kingdom,1.25
536409,22972,CHILDREN'S SPACEBOY MUG,1,01-12-2010 11:45,1.65,17908,United Kingdom,1.65
536409,22568,FELTCRAFT CUSHION OWL,1,01-12-2010 11:45,3.75,17908,United Kingdom,3.75
536409,85116,BLACK CANDELABRA T-LIGHT HOLDER,1,01-12-2010 11:45,2.1,17908,United Kingdom,2.1
536409,22664,TOY TIDY DOLLY GIRL DESIGN,1,01-12-2010 11:45,2.1,17908,United Kingdom,2.1
536409,21609,SET 12 LAVENDER  BOTANICAL T-LIGHTS,1,01-12-2010 11:45,2.95,17908,United Kingdom,2.95
536409,21866,UNION JACK FLAG LUGGAGE TAG,1,01-12-2010 11:45,1.25,17908,United Kingdom,1.25
536409,20669,RED HEART LUGGAGE TAG,1,01-12-2010 11:45,1.25,17908,United Kingdom,1.25
536409,90129F,RED GLASS TASSLE BAG CHARM,1,01-12-2010 11:45,2.95,17908,United Kingdom,2.95
536409,90210B,CLEAR ACRYLIC FACETED BANGLE,1,01-12-2010 11:45,2.95,17908,United Kingdom,2.95
536409,21955,DOORMAT UNION JACK GUNS AND ROSES,1,01-12-2010 11:45,7.95,17908,United Kingdom,7.95
536409,72802C,VANILLA SCENT CANDLE JEWELLED BOX,1,01-12-2010 11:45,4.25,17908,United Kingdom,4.25
536409,22109,FULL ENGLISH BREAKFAST PLATE,1,01-12-2010 11:45,3.75,17908,United Kingdom,3.75
536409,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,1,01-12-2010 11:45,0.42,17908,United Kingdom,0.42
536409,21811,CHRISTMAS HANGING HEART WITH BELL,1,01-12-2010 11:45,1.25,17908,United Kingdom,1.25
536409,22183,CAKE STAND VICTORIAN FILIGREE MED,1,01-12-2010 11:45,6.75,17908,United Kingdom,6.75
536409,21678,PAISLEY PATTERN  STICKERS,6,01-12-2010 11:45,0.85,17908,United Kingdom,5.1
536409,21676,FLOWERS  STICKERS,6,01-12-2010 11:45,0.85,17908,United Kingdom,5.1
536409,85169B,BLACK LOVE BIRD CANDLE,12,01-12-2010 11:45,1.25,17908,United Kingdom,15
536409,16238,PARTY TIME PENCIL ERASERS,28,01-12-2010 11:45,0.21,17908,United Kingdom,5.88
536409,84906,PINK B'FLY C/COVER W BOBBLES,1,01-12-2010 11:45,5.95,17908,United Kingdom,5.95
536409,21867,PINK UNION JACK  LUGGAGE TAG,1,01-12-2010 11:45,1.25,17908,United Kingdom,1.25
536409,22075,6 RIBBONS ELEGANT CHRISTMAS ,1,01-12-2010 11:45,1.65,17908,United Kingdom,1.65
536409,21326,AGED GLASS SILVER T-LIGHT HOLDER,12,01-12-2010 11:45,0.65,17908,United Kingdom,7.8
536409,21065,BOOM BOX SPEAKER GIRLS,1,01-12-2010 11:45,5.95,17908,United Kingdom,5.95
536409,22074,6 RIBBONS SHIMMERING PINKS ,1,01-12-2010 11:45,1.65,17908,United Kingdom,1.65
536409,20713,JUMBO BAG OWLS,1,01-12-2010 11:45,1.95,17908,United Kingdom,1.95
536409,21116,OWL DOORSTOP,1,01-12-2010 11:45,4.95,17908,United Kingdom,4.95
536409,21824,PAINTED METAL STAR WITH HOLLY BELLS,3,01-12-2010 11:45,1.45,17908,United Kingdom,4.35
536409,21823,PAINTED METAL HEART WITH HOLLY BELL,3,01-12-2010 11:45,1.45,17908,United Kingdom,4.35
536409,22153,ANGEL DECORATION STARS ON DRESS,6,01-12-2010 11:45,0.42,17908,United Kingdom,2.52
536409,85099F,JUMBO BAG STRAWBERRY,1,01-12-2010 11:45,1.95,17908,United Kingdom,1.95
536409,20717,STRAWBERRY SHOPPER BAG,1,01-12-2010 11:45,1.25,17908,United Kingdom,1.25
536412,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,1,01-12-2010 11:49,2.95,17920,United Kingdom,2.95
536412,22327,ROUND SNACK BOXES SET OF 4 SKULLS,1,01-12-2010 11:49,2.95,17920,United Kingdom,2.95
536412,22630,DOLLY GIRL LUNCH BOX,1,01-12-2010 11:49,1.95,17920,United Kingdom,1.95
536412,21245,GREEN POLKADOT PLATE ,1,01-12-2010 11:49,1.69,17920,United Kingdom,1.69
536412,21244,BLUE POLKADOT PLATE ,1,01-12-2010 11:49,1.69,17920,United Kingdom,1.69
536412,21242,RED RETROSPOT PLATE ,1,01-12-2010 11:49,1.69,17920,United Kingdom,1.69
536412,21243,PINK  POLKADOT PLATE ,1,01-12-2010 11:49,1.69,17920,United Kingdom,1.69
536412,22273,FELTCRAFT DOLL MOLLY,1,01-12-2010 11:49,2.95,17920,United Kingdom,2.95
536412,22940,FELTCRAFT CHRISTMAS FAIRY,3,01-12-2010 11:49,4.25,17920,United Kingdom,12.75
536412,22759,SET OF 3 NOTEBOOKS IN PARCEL,1,01-12-2010 11:49,1.65,17920,United Kingdom,1.65
536412,21880,RED RETROSPOT TAPE,10,01-12-2010 11:49,0.65,17920,United Kingdom,6.5
536412,21738,COSY SLIPPER SHOES SMALL  RED ,1,01-12-2010 11:49,2.95,17920,United Kingdom,2.95
536412,22077,6 RIBBONS RUSTIC CHARM,1,01-12-2010 11:49,1.65,17920,United Kingdom,1.65
536412,21448,12 DAISY PEGS IN WOOD BOX,2,01-12-2010 11:49,1.65,17920,United Kingdom,3.3
536412,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,6,01-12-2010 11:49,1.65,17920,United Kingdom,9.9
536412,22141,CHRISTMAS CRAFT TREE TOP ANGEL,1,01-12-2010 11:49,2.1,17920,United Kingdom,2.1
536412,22144,CHRISTMAS CRAFT LITTLE FRIENDS,2,01-12-2010 11:49,2.1,17920,United Kingdom,4.2
536412,21739,COSY SLIPPER SHOES SMALL GREEN,2,01-12-2010 11:49,2.95,17920,United Kingdom,5.9
536412,22271,FELTCRAFT DOLL ROSIE,2,01-12-2010 11:49,2.95,17920,United Kingdom,5.9
536412,22274,FELTCRAFT DOLL EMILY,2,01-12-2010 11:49,2.95,17920,United Kingdom,5.9
536412,22751,FELTCRAFT PRINCESS OLIVIA DOLL,2,01-12-2010 11:49,3.75,17920,United Kingdom,7.5
536412,21034,REX CASH+CARRY JUMBO SHOPPER,1,01-12-2010 11:49,0.95,17920,United Kingdom,0.95
536412,22570,FELTCRAFT CUSHION RABBIT,3,01-12-2010 11:49,3.75,17920,United Kingdom,11.25
536412,22569,FELTCRAFT CUSHION BUTTERFLY,2,01-12-2010 11:49,3.75,17920,United Kingdom,7.5
536412,22902,TOTE BAG I LOVE LONDON,7,01-12-2010 11:49,2.1,17920,United Kingdom,14.7
536412,21710,FOLDING UMBRELLA PINKWHITE POLKADOT,1,01-12-2010 11:49,4.95,17920,United Kingdom,4.95
536412,21708,FOLDING UMBRELLA CREAM POLKADOT,1,01-12-2010 11:49,4.95,17920,United Kingdom,4.95
536412,21711,FOLDING UMBRELLA WHITE/RED POLKADOT,1,01-12-2010 11:49,4.95,17920,United Kingdom,4.95
536412,22179,SET 10 LIGHTS NIGHT OWL,2,01-12-2010 11:49,6.75,17920,United Kingdom,13.5
536412,21706,FOLDING UMBRELLA RED/WHITE POLKADOT,1,01-12-2010 11:49,4.95,17920,United Kingdom,4.95
536412,85184C,S/4 VALENTINE DECOUPAGE HEART BOX,1,01-12-2010 11:49,2.95,17920,United Kingdom,2.95
536412,22988,SOLDIERS EGG CUP ,6,01-12-2010 11:49,1.25,17920,United Kingdom,7.5
536412,20750,RED RETROSPOT MINI CASES,1,01-12-2010 11:49,7.95,17920,United Kingdom,7.95
536415,22952,60 CAKE CASES VINTAGE CHRISTMAS,10,01-12-2010 11:57,0.55,12838,United Kingdom,5.5
536415,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,3,01-12-2010 11:57,1.65,12838,United Kingdom,4.95
536415,22738,RIBBON REEL SNOWY VILLAGE,3,01-12-2010 11:57,1.65,12838,United Kingdom,4.95
536415,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,5,01-12-2010 11:57,0.85,12838,United Kingdom,4.25
536415,35591T,TURQUOISE CHRISTMAS TREE ,2,01-12-2010 11:57,1.25,12838,United Kingdom,2.5
536415,22186,RED STAR CARD HOLDER,5,01-12-2010 11:57,2.95,12838,United Kingdom,14.75
536415,22695,WICKER WREATH SMALL,3,01-12-2010 11:57,1.45,12838,United Kingdom,4.35
536415,22580,ADVENT CALENDAR GINGHAM SACK,1,01-12-2010 11:57,5.95,12838,United Kingdom,5.95
536415,22147,FELTCRAFT BUTTERFLY HEARTS,4,01-12-2010 11:57,1.45,12838,United Kingdom,5.8
536415,22130,PARTY CONE CHRISTMAS DECORATION ,6,01-12-2010 11:57,0.85,12838,United Kingdom,5.1
536415,22694,WICKER STAR ,5,01-12-2010 11:57,2.1,12838,United Kingdom,10.5
536415,21790,VINTAGE SNAP CARDS,3,01-12-2010 11:57,0.85,12838,United Kingdom,2.55
536415,22149,FELTCRAFT 6 FLOWER FRIENDS,4,01-12-2010 11:57,2.1,12838,United Kingdom,8.4
536415,22321,BIRD DECORATION RED RETROSPOT,12,01-12-2010 11:57,0.85,12838,United Kingdom,10.2
536415,22594,CHRISTMAS GINGHAM TREE,5,01-12-2010 11:57,0.85,12838,United Kingdom,4.25
536415,22593,CHRISTMAS GINGHAM STAR,4,01-12-2010 11:57,0.85,12838,United Kingdom,3.4
536415,22595,CHRISTMAS GINGHAM HEART,6,01-12-2010 11:57,0.85,12838,United Kingdom,5.1
536415,21986,PACK OF 12 PINK POLKADOT TISSUES,12,01-12-2010 11:57,0.29,12838,United Kingdom,3.48
536415,22750,FELTCRAFT PRINCESS LOLA DOLL,2,01-12-2010 11:57,3.75,12838,United Kingdom,7.5
536415,22616,PACK OF 12 LONDON TISSUES ,12,01-12-2010 11:57,0.29,12838,United Kingdom,3.48
536415,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,1,01-12-2010 11:57,1.25,12838,United Kingdom,1.25
536415,22899,CHILDREN'S APRON DOLLY GIRL ,2,01-12-2010 11:57,2.1,12838,United Kingdom,4.2
536415,22367,CHILDRENS APRON SPACEBOY DESIGN,3,01-12-2010 11:57,1.95,12838,United Kingdom,5.85
536415,22942,CHRISTMAS LIGHTS 10 SANTAS ,3,01-12-2010 11:57,8.5,12838,United Kingdom,25.5
536415,21976,PACK OF 60 MUSHROOM CAKE CASES,2,01-12-2010 11:57,0.55,12838,United Kingdom,1.1
536415,22951,60 CAKE CASES DOLLY GIRL DESIGN,2,01-12-2010 11:57,0.55,12838,United Kingdom,1.1
536415,22834,HAND WARMER BABUSHKA DESIGN,3,01-12-2010 11:57,2.1,12838,United Kingdom,6.3
536415,21916,SET 12 RETRO WHITE CHALK STICKS,2,01-12-2010 11:57,0.42,12838,United Kingdom,0.84
536415,22587,FELTCRAFT HAIRBAND RED AND BLUE,4,01-12-2010 11:57,0.85,12838,United Kingdom,3.4
536415,22566,FELTCRAFT HAIRBAND PINK AND PURPLE,3,01-12-2010 11:57,0.85,12838,United Kingdom,2.55
536415,22565,FELTCRAFT HAIRBANDS PINK AND WHITE ,3,01-12-2010 11:57,0.85,12838,United Kingdom,2.55
536415,22472,TV DINNER TRAY DOLLY GIRL,2,01-12-2010 11:57,4.95,12838,United Kingdom,9.9
536415,22551,PLASTERS IN TIN SPACEBOY,3,01-12-2010 11:57,1.65,12838,United Kingdom,4.95
536415,22554,PLASTERS IN TIN WOODLAND ANIMALS,3,01-12-2010 11:57,1.65,12838,United Kingdom,4.95
536415,22534,MAGIC DRAWING SLATE SPACEBOY ,3,01-12-2010 11:57,0.42,12838,United Kingdom,1.26
536415,22529,MAGIC DRAWING SLATE GO TO THE FAIR ,3,01-12-2010 11:57,0.42,12838,United Kingdom,1.26
536415,22530,MAGIC DRAWING SLATE DOLLY GIRL ,3,01-12-2010 11:57,0.42,12838,United Kingdom,1.26
536415,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,3,01-12-2010 11:57,2.95,12838,United Kingdom,8.85
536415,85049H,URBAN BLACK RIBBONS ,2,01-12-2010 11:57,1.25,12838,United Kingdom,2.5
536415,22807,SET OF 6 T-LIGHTS TOADSTOOLS,12,01-12-2010 11:57,2.95,12838,United Kingdom,35.4
536416,21494,ROTATING LEAVES T-LIGHT HOLDER,12,01-12-2010 11:58,1.25,13255,United Kingdom,15
536416,22938,CUPCAKE LACE PAPER SET 6,12,01-12-2010 11:58,1.95,13255,United Kingdom,23.4
536420,21892,TRADITIONAL WOODEN CATCH CUP GAME ,12,01-12-2010 12:03,1.25,16583,United Kingdom,15
536420,21890,S/6 WOODEN SKITTLES IN COTTON BAG,6,01-12-2010 12:03,2.95,16583,United Kingdom,17.7
536420,21718,RED METAL BEACH SPADE ,12,01-12-2010 12:03,1.25,16583,United Kingdom,15
536420,21716,BOYS VINTAGE TIN SEASIDE BUCKET,8,01-12-2010 12:03,2.55,16583,United Kingdom,20.4
536420,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,8,01-12-2010 12:03,2.55,16583,United Kingdom,20.4
536420,22113,GREY HEART HOT WATER BOTTLE,4,01-12-2010 12:03,3.75,16583,United Kingdom,15
536420,22358,KINGS CHOICE TEA CADDY ,6,01-12-2010 12:03,2.95,16583,United Kingdom,17.7
536420,22357,KINGS CHOICE BISCUIT TIN,4,01-12-2010 12:03,4.25,16583,United Kingdom,17
536420,22115,METAL SIGN EMPIRE TEA,6,01-12-2010 12:03,2.95,16583,United Kingdom,17.7
536423,21481,FAWN BLUE HOT WATER BOTTLE,6,01-12-2010 12:08,2.95,18085,United Kingdom,17.7
536425,22585,PACK OF 6 BIRDY GIFT TAGS,12,01-12-2010 12:08,1.25,13758,United Kingdom,15
536425,21556,CERAMIC STRAWBERRY MONEY BOX,6,01-12-2010 12:08,2.55,13758,United Kingdom,15.3
536425,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,12,01-12-2010 12:08,1.45,13758,United Kingdom,17.4
536425,22650,CERAMIC PIRATE CHEST MONEY BANK,12,01-12-2010 12:08,1.45,13758,United Kingdom,17.4
536425,22508,DOORSTOP RETROSPOT HEART,8,01-12-2010 12:08,3.75,13758,United Kingdom,30
536425,22511,RETROSPOT BABUSHKA DOORSTOP,4,01-12-2010 12:08,3.75,13758,United Kingdom,15
536425,22829,SWEETHEART WIRE WALL TIDY,2,01-12-2010 12:08,9.95,13758,United Kingdom,19.9
536437,21154,RED RETROSPOT OVEN GLOVE ,200,01-12-2010 12:12,1.06,13694,United Kingdom,212
536437,17021,NAMASTE SWAGAT INCENSE,600,01-12-2010 12:12,0.24,13694,United Kingdom,144
536437,22059,CERAMIC STRAWBERRY DESIGN MUG,48,01-12-2010 12:12,1.25,13694,United Kingdom,60
536437,84678,CLASSICAL ROSE SMALL VASE,48,01-12-2010 12:12,1.25,13694,United Kingdom,60
536446,85172,HYACINTH BULB T-LIGHT CANDLES,32,01-12-2010 12:15,0.42,15983,United Kingdom,13.44
536446,22142,CHRISTMAS CRAFT WHITE FAIRY ,2,01-12-2010 12:15,1.45,15983,United Kingdom,2.9
536446,21591,COSY HOUR CIGAR BOX MATCHES ,6,01-12-2010 12:15,1.25,15983,United Kingdom,7.5
536446,22480,RED TEA TOWEL CLASSIC DESIGN,12,01-12-2010 12:15,1.25,15983,United Kingdom,15
536446,22294,HEART FILIGREE DOVE  SMALL,48,01-12-2010 12:15,1.25,15983,United Kingdom,60
536446,21156,RETROSPOT CHILDRENS APRON,1,01-12-2010 12:15,1.95,15983,United Kingdom,1.95
536446,10133,COLOURING PENCILS BROWN TUBE,5,01-12-2010 12:15,0.85,15983,United Kingdom,4.25
536446,72800E,4 IVORY DINNER CANDLES SILVER FLOCK,6,01-12-2010 12:15,2.55,15983,United Kingdom,15.3
536446,84836,ZINC METAL HEART DECORATION,12,01-12-2010 12:15,1.25,15983,United Kingdom,15
536446,20774,GREEN FERN NOTEBOOK,2,01-12-2010 12:15,1.65,15983,United Kingdom,3.3
536446,20773,BLUE PAISLEY NOTEBOOK,2,01-12-2010 12:15,1.65,15983,United Kingdom,3.3
536446,20777,CHRYSANTHEMUM NOTEBOOK,2,01-12-2010 12:15,1.65,15983,United Kingdom,3.3
536446,16016,LARGE CHINESE STYLE SCISSOR,10,01-12-2010 12:15,0.85,15983,United Kingdom,8.5
536446,16014,SMALL CHINESE STYLE SCISSOR,10,01-12-2010 12:15,0.42,15983,United Kingdom,4.2
536446,21651,HANGING GLASS ETCHED TEALIGHT,6,01-12-2010 12:15,1.65,15983,United Kingdom,9.9
536446,22618,COOKING SET RETROSPOT,2,01-12-2010 12:15,9.95,15983,United Kingdom,19.9
536446,21586,KINGS CHOICE GIANT TUBE MATCHES,4,01-12-2010 12:15,2.55,15983,United Kingdom,10.2
536446,22152,PLACE SETTING WHITE STAR,24,01-12-2010 12:15,0.42,15983,United Kingdom,10.08
536446,84754,S/15 SILVER GLASS BAUBLES IN BAG,24,01-12-2010 12:15,1.25,15983,United Kingdom,30
536460,22670,FRENCH WC SIGN BLUE METAL,12,01-12-2010 12:22,1.25,14849,United Kingdom,15
536460,84849B,FAIRY SOAP SOAP HOLDER,12,01-12-2010 12:22,1.69,14849,United Kingdom,20.28
536460,22927,GREEN GIANT GARDEN THERMOMETER,2,01-12-2010 12:22,5.95,14849,United Kingdom,11.9
536460,22925,BLUE GIANT GARDEN THERMOMETER,2,01-12-2010 12:22,5.95,14849,United Kingdom,11.9
536460,21259,VICTORIAN SEWING BOX SMALL ,2,01-12-2010 12:22,5.95,14849,United Kingdom,11.9
536460,21257,VICTORIAN SEWING BOX MEDIUM,2,01-12-2010 12:22,7.95,14849,United Kingdom,15.9
536460,21121,SET/10 RED POLKADOT PARTY CANDLES,24,01-12-2010 12:22,1.25,14849,United Kingdom,30
536463,82552,WASHROOM METAL SIGN,12,01-12-2010 12:22,1.45,14849,United Kingdom,17.4
536464,90200B,BLACK SWEETHEART BRACELET,2,01-12-2010 12:23,4.25,17968,United Kingdom,8.5
536464,90059B,DIAMANTE HAIR GRIP PACK/2 BLACK DIA,2,01-12-2010 12:23,1.65,17968,United Kingdom,3.3
536464,90185C,BLACK DIAMANTE EXPANDABLE RING,2,01-12-2010 12:23,4.25,17968,United Kingdom,8.5
